timestamp, close,low,volume,open,high
1701786600, 82.94999694824219,82.69000244140625,565759,82.93000030517578,83.05000305175781
1701788400, 83.01499938964844,82.73999786376953,577213,82.95999908447266,83.11000061035156
1701790200, 83.15499877929688,82.80000305175781,350653,83.0165023803711,83.15499877929688
1701792000, 83.02999877929688,82.8499984741211,277081,83.16000366210938,83.17500305175781
1701793800, 83.03500366210938,82.9800033569336,221177,83.0250015258789,83.08000183105469
1701795600, 83.05999755859375,82.9800033569336,224520,83.03500366210938,83.08000183105469
1701797400, 83.19999694824219,82.98999786376953,267744,83.05999755859375,83.2300033569336
1701799200, 83.30000305175781,83.1500015258789,228306,83.19999694824219,83.30999755859375
1701801000, 83.11000061035156,83.11000061035156,265037,83.30999755859375,83.3499984741211
1701802800, 83.02999877929688,83.01000213623047,339460,83.09500122070313,83.19999694824219
1701804600, 83.01000213623047,82.9800033569336,289595,83.04000091552734,83.12999725341797
1701806400, 83.04000091552734,82.91999816894531,347743,83.01000213623047,83.06999969482422
1701808200, 82.69000244140625,82.66000366210938,963831,83.04000091552734,83.1050033569336
1701873000, 83.41999816894531,82.61000061035156,417564,82.62000274658203,83.43000030517578
1701874800, 83.17749786376953,83.01000213623047,407542,83.41999816894531,83.43000030517578
1701876600, 83.12000274658203,83.06500244140625,279950,83.18000030517578,83.33000183105469
1701878400, 83.11869812011719,82.98999786376953,248102,83.13999938964844,83.18000030517578
1701880200, 82.80000305175781,82.80000305175781,270100,83.12000274658203,83.12000274658203
1701882000, 82.45500183105469,82.36000061035156,396331,82.80619812011719,82.83000183105469
1701883800, 82.66000366210938,82.33000183105469,267386,82.45500183105469,82.75
1701885600, 82.5,82.44000244140625,348951,82.66000366210938,82.72000122070313
1701887400, 82.71499633789063,82.44000244140625,310175,82.48999786376953,82.7697982788086
1701889200, 82.69999694824219,82.63009643554688,226612,82.70999908447266,82.81999969482422
1701891000, 82.65499877929688,82.58999633789063,439109,82.69999694824219,82.77999877929688
1701892800, 82.61000061035156,82.57499694824219,515178,82.6500015258789,82.78109741210938
1701894600, 82.72000122070313,82.47000122070313,998259,82.5999984741211,82.73999786376953
1702069200, 81.31999969482422,81.31999969482422,0,81.31999969482422,81.31999969482422
