timestamp, close,low,volume,open,high
1701786600, 238.72000122070313,233.6999969482422,137971100,233.8699951171875,246.66000366210938
1701873000, 239.3699951171875,239.1699981689453,126436200,242.9199981689453,246.57000732421875
