close,low,volume,open,high
83.05500030517578,83.0,30454,83.05500030517578,83.06500244140625
83.05000305175781,82.99500274658203,41291,83.05000305175781,83.05999755859375
83.02999877929688,82.99500274658203,39253,83.04499816894531,83.07499694824219
83.03500366210938,83.02069854736328,33349,83.05000305175781,83.06999969482422
83.01000213623047,83.0,32045,83.03500366210938,83.04499816894531
83.01000213623047,82.98999786376953,34685,83.01000213623047,83.0199966430664
83.05000305175781,83.01000213623047,30621,83.0199966430664,83.06500244140625
83.04499816894531,83.02149963378906,26078,83.05999755859375,83.08000183105469
82.98999786376953,82.9800033569336,39966,83.05000305175781,83.05000305175781
83.05999755859375,82.98999786376953,61125,82.98999786376953,83.06500244140625
83.05000305175781,83.0,65975,83.05999755859375,83.08000183105469
83.03350067138672,83.03350067138672,28567,83.05999755859375,83.08000183105469
83.0250015258789,82.98999786376953,30877,83.04000091552734,83.05999755859375
83.05500030517578,83.0199966430664,42417,83.0199966430664,83.07499694824219
83.13050079345703,83.05000305175781,43577,83.05999755859375,83.1449966430664
83.19999694824219,83.1449966430664,56331,83.1449966430664,83.2300033569336
83.2249984741211,83.19010162353516,37152,83.19999694824219,83.24250030517578
83.19000244140625,83.18000030517578,58595,83.2249984741211,83.2300033569336
83.19670104980469,83.1500015258789,26760,83.19000244140625,83.20500183105469
83.23999786376953,83.19999694824219,39660,83.19999694824219,83.26499938964844
83.24199676513672,83.22000122070313,30652,83.23999786376953,83.26000213623047
83.30000305175781,83.24500274658203,35487,83.24500274658203,83.30999755859375
83.25990295410156,83.25,41159,83.30999755859375,83.33999633789063
83.31999969482422,83.25499725341797,42655,83.26000213623047,83.33999633789063
83.32170104980469,83.26000213623047,41022,83.31999969482422,83.3499984741211
83.25,83.2300033569336,51347,83.33000183105469,83.33000183105469
83.16500091552734,83.13500213623047,44985,83.23999786376953,83.23999786376953
83.11000061035156,83.11000061035156,43869,83.16500091552734,83.17500305175781
83.12999725341797,83.08000183105469,52376,83.09500122070313,83.18499755859375
83.17030334472656,83.11499786376953,48023,83.12999725341797,83.19000244140625
83.18499755859375,83.1500015258789,38475,83.16999816894531,83.19999694824219
83.1500015258789,83.1500015258789,35622,83.18499755859375,83.18499755859375
83.11799621582031,83.0999984741211,41693,83.16000366210938,83.16500091552734
83.02999877929688,83.01000213623047,123271,83.11000061035156,83.12000274658203
