timestamp, close,low,volume,open,high
1702305000, 81.77999877929688,81.53500366210938,349949,81.54000091552734,82.1958999633789
1702305900, 81.63369750976563,81.55999755859375,158288,81.79000091552734,81.88999938964844
1702306800, 81.75499725341797,81.4800033569336,197055,81.63999938964844,81.77999877929688
1702307700, 81.71499633789063,81.62999725341797,178287,81.76000213623047,81.80999755859375
1702308600, 81.66500091552734,81.58999633789063,154641,81.70500183105469,81.7300033569336
1702309500, 81.88999938964844,81.61499786376953,147397,81.66500091552734,81.91999816894531
1702310400, 81.98500061035156,81.88520050048828,137993,81.88999938964844,82.0
1702311300, 82.16999816894531,81.98999786376953,154801,81.98999786376953,82.22850036621094
1702312200, 82.06500244140625,82.05000305175781,151516,82.17500305175781,82.25
1702313100, 82.08000183105469,81.96499633789063,156764,82.06999969482422,82.11139678955078
1702314000, 82.19999694824219,82.05999755859375,128842,82.08499908447266,82.29000091552734
1702314900, 82.18499755859375,82.08499908447266,113173,82.19999694824219,82.22000122070313
1702315800, 82.26000213623047,82.13999938964844,139195,82.18499755859375,82.27999877929688
1702316700, 81.93000030517578,81.91999816894531,151479,82.26499938964844,82.27999877929688
1702317600, 81.98500061035156,81.83000183105469,142158,81.94000244140625,81.98999786376953
1702318500, 81.9000015258789,81.87470245361328,114180,81.98580169677734,82.01000213623047
1702319400, 82.0,81.88390350341797,115556,81.8949966430664,82.03500366210938
1702320300, 82.04499816894531,81.9718017578125,214916,82.0,82.06999969482422
1702321200, 82.0,81.90499877929688,100714,82.04000091552734,82.05000305175781
1702322100, 81.8949966430664,81.86499786376953,140783,82.0,82.01000213623047
1702323000, 81.83000183105469,81.81999969482422,129678,81.8949966430664,81.94499969482422
1702323900, 81.83499908447266,81.80000305175781,160111,81.82499694824219,81.91000366210938
1702324800, 81.98999786376953,81.81999969482422,210979,81.8373031616211,81.99500274658203
1702325700, 81.87999725341797,81.86000061035156,198468,81.98999786376953,82.0
1702326600, 81.875,81.7699966430664,209019,81.875,81.91999816894531
1702327500, 81.88999938964844,81.74250030517578,559546,81.875,81.93000030517578
1702391400, 81.20999908447266,80.91000366210938,588815,81.20999908447266,81.30999755859375
1702392300, 81.16000366210938,81.13999938964844,218651,81.23999786376953,81.44999694824219
1702393200, 81.16999816894531,81.1500015258789,206657,81.16000366210938,81.33100128173828
1702394100, 81.12100219726563,81.06999969482422,256536,81.16999816894531,81.18499755859375
1702395000, 81.20999908447266,81.1050033569336,183265,81.12000274658203,81.3499984741211
1702395900, 81.1449966430664,81.08499908447266,181725,81.19499969482422,81.20999908447266
1702396800, 81.13999938964844,81.0999984741211,176389,81.13999938964844,81.20500183105469
1702397700, 81.2300033569336,81.06500244140625,210974,81.13999938964844,81.23880004882813
1702398600, 81.14759826660156,81.11000061035156,158269,81.22000122070313,81.22000122070313
1702399500, 81.28500366210938,81.12999725341797,228440,81.14900207519531,81.30999755859375
1702400400, 81.37999725341797,81.24500274658203,148561,81.28170013427734,81.38999938964844
1702401300, 81.40499877929688,81.38500213623047,161185,81.38500213623047,81.47000122070313
1702402200, 81.4384994506836,81.36499786376953,138165,81.41000366210938,81.46499633789063
1702403100, 81.25,81.24500274658203,129674,81.44000244140625,81.44999694824219
1702404000, 81.25080108642578,81.18000030517578,132358,81.25,81.30000305175781
1702404900, 81.375,81.2300033569336,125595,81.25,81.37999725341797
1702405800, 81.39119720458984,81.33999633789063,126608,81.375,81.43000030517578
1702406700, 81.30999755859375,81.27999877929688,120063,81.3949966430664,81.41999816894531
1702407600, 81.23500061035156,81.20999908447266,130468,81.30999755859375,81.30999755859375
1702408500, 81.40019989013672,81.22000122070313,203216,81.2311019897461,81.41539764404297
1702409400, 81.3499984741211,81.33999633789063,156394,81.40499877929688,81.44499969482422
1702410300, 81.40499877929688,81.29499816894531,171775,81.3499984741211,81.41000366210938
1702411200, 81.44000244140625,81.37000274658203,265718,81.4000015258789,81.57499694824219
1702412100, 81.43000030517578,81.36499786376953,225660,81.44000244140625,81.45999908447266
1702413000, 81.2249984741211,81.22000122070313,329482,81.43000030517578,81.44999694824219
1702413900, 81.08000183105469,80.98999786376953,978316,81.2249984741211,81.25789642333984
