close,low,volume,open,high
130.91259765625,130.91259765625,790072,131.29400634765625,131.4499969482422
130.64999389648438,130.6300048828125,170028,130.99000549316406,131.07000732421875
130.8800048828125,130.4199981689453,134765,130.63999938964844,130.88999938964844
130.89999389648438,130.77000427246094,89259,130.85000610351563,130.97999572753906
130.75999450683594,130.72000122070313,89526,130.85000610351563,130.85000610351563
130.4499969482422,130.3800048828125,159195,130.75999450683594,130.875
130.6999969482422,130.43499755859375,133220,130.4499969482422,130.85000610351563
130.82000732421875,130.67999267578125,70579,130.6999969482422,130.86500549316406
130.86000061035156,130.75,75706,130.8000030517578,130.8800048828125
130.66000366210938,130.66000366210938,213503,130.83999633789063,130.9698944091797
130.52999877929688,130.45260620117188,95487,130.64999389648438,130.64999389648438
130.23989868164063,130.22999572753906,151864,130.52499389648438,130.5800018310547
130.24000549316406,130.00999450683594,264764,130.23500061035156,130.24000549316406
130.14999389648438,130.11500549316406,184592,130.2449951171875,130.33999633789063
130.21189880371094,130.0800018310547,81002,130.14999389648438,130.30999755859375
130.4499969482422,130.1999969482422,105372,130.21499633789063,130.58999633789063
130.3800048828125,130.3800048828125,66022,130.44000244140625,130.50999450683594
130.3354949951172,130.28689575195313,49075,130.3699951171875,130.49000549316406
130.33999633789063,130.3000030517578,80613,130.3350067138672,130.3800048828125
130.27000427246094,130.22999572753906,76453,130.3300018310547,130.42999267578125
130.22000122070313,130.1750030517578,75328,130.26499938964844,130.30999755859375
130.47999572753906,130.16000366210938,71118,130.2100067138672,130.49000549316406
130.60009765625,130.49000549316406,123990,130.49000549316406,130.64999389648438
130.55499267578125,130.5496063232422,56280,130.59500122070313,130.61000061035156
130.625,130.53500366210938,63273,130.55999755859375,130.67999267578125
130.72500610351563,130.5749969482422,67676,130.625,130.74000549316406
130.77499389648438,130.7100067138672,122611,130.72500610351563,130.85000610351563
130.6999969482422,130.66000366210938,106406,130.77499389648438,130.86000061035156
130.58999633789063,130.52999877929688,64977,130.6999969482422,130.72999572753906
130.57000732421875,130.52000427246094,56015,130.58999633789063,130.6199951171875
130.5800018310547,130.3699951171875,107110,130.55999755859375,130.5800018310547
130.4499969482422,130.43319702148438,38506,130.57000732421875,130.57000732421875
130.51089477539063,130.40499877929688,41969,130.4600067138672,130.52999877929688
130.64999389648438,130.4600067138672,64809,130.50999450683594,130.66000366210938
130.64999389648438,130.60499572753906,78192,130.63999938964844,130.71499633789063
130.77000427246094,130.5500030517578,115464,130.64500427246094,130.8000030517578
130.72000122070313,130.6699981689453,93681,130.78500366210938,130.8300018310547
130.72999572753906,130.69500732421875,86861,130.74000549316406,130.82000732421875
130.55999755859375,130.50999450683594,40011,130.7220001220703,130.7220001220703
130.5,130.4949951171875,44454,130.57000732421875,130.6300048828125
130.49679565429688,130.4499969482422,52517,130.5,130.5500030517578
130.35000610351563,130.35000610351563,36825,130.49740600585938,130.5
130.25,130.22999572753906,47210,130.33999633789063,130.35000610351563
