contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
META231208C00347500,347.5,USD,0.02,-0.01,-33.3333,229,2160,0.02,0.04,1701982769,0.373053,0
META231208C00350000,350,USD,0.01,-0.02,-66.6667,807,2948,0.01,0.02,1701982602,0.375006,0
META231208C00352500,352.5,USD,0.01,-0.01,-50,66,1965,0.01,0.02,1701980220,0.410162,0
META231208C00355000,355,USD,0.01,0,0,482,2917,0,0.02,1701980863,0.445318,0
META231208C00357500,357.5,USD,0.01,0,0,100,932,0,0.01,1701969458,0.445318,0
META231208C00360000,360,USD,0.01,0,0,37,3418,0,0.01,1701981364,0.476568,0
META231208C00362500,362.5,USD,0.01,0,0,40,660,0,0.01,1701964275,0.500005,0
META231208C00365000,365,USD,0.01,-0.01,-50,38,2017,0,0.01,1701978354,0.500005,0
META231208C00367500,367.5,USD,0.01,0,0,91,772,0,0.01,1701802292,0.531255,0
META231208C00370000,370,USD,0.01,0,0,15,2547,0,0.01,1701978999,0.562504,0
META231208C00372500,372.5,USD,0.01,0,0,21,249,0,0.01,1701789014,0.578129,0
META231208C00375000,375,USD,0.01,0,0,32,1000,0,0.01,1701980973,0.609379,0
META231208C00377500,377.5,USD,0.01,0,0,125,130,0,0.01,1701449832,0.640629,0
META231208C00380000,380,USD,0.01,0,0,1,1231,0,0.01,1701703657,0.656253,0
META231208C00382500,382.5,USD,0.01,0,0,30,226,0,0.01,1701443146,0.687503,0
META231208C00385000,385,USD,0.01,-0.01,-50,11,370,0,0.01,1701966605,0.718753,0
META231208C00387500,387.5,USD,0.01,0,0,0,222,0,0.01,1701291220,0.750003,0
META231208C00390000,390,USD,0.01,0,0,4,636,0,0.01,1701788960,0.765627,0
META231208C00395000,395,USD,0.01,0,0,200,438,0,0.01,1701274239,0.812502,0
META231208C00400000,400,USD,0.02,0,0,61,146,0,0.01,1701187405,0.875001,0
META231208C00405000,405,USD,0.01,0,0,389,454,0,0.01,1701099491,0.906251,0
META231208C00410000,410,USD,0.01,0,0,1,21,0,0.01,1701204970,0.96875,0
META231208C00415000,415,USD,0.04,0,0,4,6,0,0.01,1699892575,1.00001,0
META231208C00425000,425,USD,0.03,0,0,6,13,0,0.01,1700249464,1.09375,0
META231208C00440000,440,USD,0.01,0,0,0,5,0,0.01,1700666244,1.25,0
