contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
META231208P00110000,110,USD,0.01,0,0,10,11,0,0.01,1701704069,4.25,0
META231208P00170000,170,USD,0.04,0,0,4,5,0,0,1698846533,0.500005,0
META231208P00180000,180,USD,0.01,0,0,90,3,0,0.01,1701894735,2.3125,0
META231208P00190000,190,USD,0.01,0,0,3,21,0,0.02,1700068673,2.21875,0
META231208P00195000,195,USD,0.02,0,0,0,6,0,0.02,1699296373,2.125,0
META231208P00200000,200,USD,0.01,0,0,2,4,0,0.02,1700664674,2,0
META231208P00205000,205,USD,0.01,0,0,2,45,0,0.02,1701441083,1.90625,0
META231208P00210000,210,USD,0.02,0,0,1,728,0,0.02,1700159316,1.8125,0
META231208P00215000,215,USD,0.02,0,0,1,9,0,0.02,1700060351,1.71875,0
META231208P00220000,220,USD,0.01,0,0,1,158,0,0.01,1701462645,1.53125,0
META231208P00225000,225,USD,0.01,0,0,3,14,0,0.02,1700599403,1.53125,0
META231208P00230000,230,USD,0.01,0,0,7,653,0,0.02,1701455773,1.4375,0
META231208P00235000,235,USD,0.02,0,0,1,33,0,0.01,1701464278,1.28125,0
META231208P00240000,240,USD,0.01,0,0,1,72,0,0.02,1701808894,1.26563,0
META231208P00245000,245,USD,0.01,0,0,6,580,0,0.02,1701794745,1.17188,0
META231208P00250000,250,USD,0.01,0,0,3,214,0,0.01,1701875680,1.03125,0
META231208P00255000,255,USD,0.01,0,0,53,1239,0,0.01,1701891335,0.937501,0
META231208P00260000,260,USD,0.01,-0.01,-50,2,642,0,0.02,1701809948,0.921876,0
META231208P00265000,265,USD,0.01,-0.01,-50,126,742,0,0.03,1701878908,0.875001,0
META231208P00270000,270,USD,0.01,-0.01,-50,864,4013,0,0.03,1701892917,0.796877,0
META231208P00275000,275,USD,0.02,-0.02,-50,204,3672,0.01,0.04,1701895122,0.750003,0
META231208P00280000,280,USD,0.03,-0.02,-40,106,805,0.03,0.05,1701895781,0.703128,0
META231208P00285000,285,USD,0.03,-0.05,-62.5,28,1684,0.03,0.05,1701895773,0.613285,0
META231208P00290000,290,USD,0.05,-0.05,-50,177,2036,0.05,0.07,1701895521,0.554692,0
META231208P00292500,292.5,USD,0.06,-0.06,-50,331,1466,0.05,0.08,1701895751,0.513677,0
META231208P00295000,295,USD,0.08,-0.05,-38.4615,173,1345,0.07,0.09,1701896212,0.490239,0
META231208P00297500,297.5,USD,0.1,-0.08,-44.4444,323,1551,0.09,0.11,1701895800,0.457037,0
META231208P00300000,300,USD,0.14,-0.07,-33.3333,1359,3990,0.12,0.14,1701896212,0.42481,0
META231208P00302500,302.5,USD,0.2,-0.12,-37.5,313,1544,0.17,0.19,1701895967,0.39649,0
META231208P00305000,305,USD,0.28,-0.16,-36.3636,1101,3074,0.24,0.28,1701896312,0.372077,0
META231208P00307500,307.5,USD,0.46,-0.2,-30.303,1136,1779,0.41,0.45,1701896388,0.354987,0
META231208P00310000,310,USD,0.7,-0.29,-29.2929,3305,5171,0.7,0.74,1701896389,0.341315,0
META231208P00312500,312.5,USD,1.19,-0.38,-24.2038,2486,2169,1.16,1.2,1701896362,0.328864,0
META231208P00315000,315,USD,1.95,-0.28,-12.5561,5454,4709,1.87,1.99,1701896368,0.327643,0
META231208P00317500,317.5,USD,3.06,-0.2,-6.13497,8123,2554,2.97,3.05,1701896376,0.322761,1
